time,avg_T,max_B,max_T,max_eddy_heat
4.19,300.07425776428,0.64439612083722,300.13513819641,106.34482228976
4.2,300.07144791733,0.56592624300704,300.12365520441,87.969173290364
4.21,300.06828107422,0.47853381306282,300.11343040434,68.851850294702
4.22,300.06495569509,0.42586871058187,300.10450567128,50.196647862781
4.23,300.0616803574,0.37529328024548,300.09676857565,33.17862115381
4.24,300.05866065483,0.34468501494345,300.09014903414,75.225242084114
4.25,300.05608628118,0.30916034973279,300.08463434912,133.04799082552
4.26,300.05411911074,0.26877373064743,300.0803388275,202.05288616208
4.27,300.05288302414,0.22780881587172,300.07772886781,277.91047205207
4.28,300.05245611897,0.20496548718044,300.08055669223,355.86014992943
4.29,300.05286579481,0.18283606870573,300.0875790098,431.00921720708
4.3,300.0540870215,0.16703382537004,300.09781866108,498.64021717876
4.31,300.05604389977,0.14862153523136,300.11117050166,554.50728952025
4.32,300.05861441631,0.12788948843177,300.1261229593,595.10290152868
4.33,300.06163809466,0.11102679127158,300.14090646907,617.87820111841
4.34,300.06492606163,0.099172184425349,300.15459560758,621.40314648882
4.35,300.06827289682,0.089854828835159,300.16633354298,605.45635120878
4.36,300.0714695211,0.081593196822008,300.17538582209,571.03899947365
4.37,300.07431631442,0.072078349967292,300.18118647192,520.31195701312
4.38,300.07663563922,0.061460231770721,300.18337351949,456.46002881243
4.39,300.07828298254,0.054887390035911,300.18181169874,383.49189221598
4.4,300.07915601733,0.048753169872964,300.17660091832,305.98827554348
4.41,300.07920101375,0.045002331771308,300.16919227645,228.81420407891
4.42,300.07841619785,0.040697470307205,300.15976278819,156.81339289751
4.4299999999999,300.07685184707,0.035792510404573,300.14852703317,123.90116044223
4.4399999999999,300.07460711651,0.030818317937439,300.13632795216,107.34578308261
4.4499999999999,300.07182379586,0.028047596878629,300.1247274958,88.876672403133
4.4599999999999,300.06867738931,0.02540119035921,300.11442144687,69.652251454099
4.4699999999999,300.06536607911,0.023485167995086,300.10540800215,50.878089021212
4.4799999999999,300.06209826638,0.021247494843929,300.09761651673,33.731188645467
4.4899999999999,300.05907947214,0.018723310678966,300.09094815368,74.378667208787
4.4999999999999,300.05649942161,0.016752263540191,300.08539507443,131.92517338672
4.5099999999999,300.05452012335,0.040661109587292,300.08106878922,200.67335845355
4.5199999999999,300.05326569233,0.14933615128944,300.0784447381,276.29766512981
4.5299999999999,300.05281455619,0.2556582614984,300.08117840013,354.04099947952
4.5399999999999,300.05319453446,0.35795066980123,300.0880365269,429.01371715194
4.5499999999999,300.05438109966,0.45460015663093,300.09805923039,496.50092836565
4.5599999999999,300.0562989295,0.54408249470234,300.11105411893,552.25881148884
4.5699999999999,300.05882665242,0.6249864869867,300.12586044098,592.78131587881
4.5799999999999,300.06180448802,0.69603622213147,300.14050290095,615.52049538583
4.5899999999999,300.0650443022,0.75611119634428,300.15405825348,619.0466276825
4.5999999999999,300.06834144487,0.80426398440678,300.16567171649,603.13805826375
4.6099999999999,300.0714876261,0.83973518113598,300.17461072719,568.79512382876
4.6199999999999,300.07428402158,0.8619653776575,300.18031101497,518.17728033466
4.6299999999999,300.07655378338,0.87060398361719,300.18241209586,454.46738655656
4.6399999999999,300.0781531699,0.86551475620031,300.18077995749,381.67167126083
4.6499999999999,300.07898059512,0.8467779487618,300.17551550886,304.36795353449
4.6599999999999,300.07898302858,0.81468904518264,300.16808031914,227.41793742772
4.6699999999999,300.07815934336,0.76975409991226,300.1586340135,155.6616595677
4.6799999999999,300.0765604018,0.71268175718732,300.14737270638,122.90761593838
4.6899999999999,300.07428587304,0.64437207528849,300.13523312771,106.42410161827
4.6999999999999,300.0714779824,0.56590233208344,300.12374110789,88.040883598602
4.7099999999999,300.06831258489,0.47851003571104,300.11350962651,68.914945647575
4.7199999999999,300.06498812397,0.42578046690198,300.1045767554,50.250228860971
4.7299999999999,300.06171316877,0.37520552731842,300.09683541399,33.221947411877
4.7399999999999,300.05869331311,0.34455201629553,300.09021152149,75.157397418221
4.7499999999999,300.05611825928,0.30902808518687,300.08469333477,132.9582579563
4.7599999999999,300.0541498982,0.26864219454102,300.080394891,201.94291262685
4.7699999999999,300.05291213488,0.22761792988559,300.07778307231,277.78220457553
4.7799999999999,300.05248309862,0.20477564286783,300.08060083919,355.71580065675
4.7899999999999,300.05289022744,0.18260568217105,300.08761003186,430.85122615977
4.7999999999999,300.05410853567,0.16680468399817,300.09783289151,498.47121156063
4.8099999999999,300.05606217387,0.14839362961811,300.11115797291,554.33004054282
4.8199999999999,300.05862918297,0.1276628092641,300.12609913851,594.92027945725
4.8299999999999,300.0616491444,0.11074827455387,300.14087184072,617.69312925929
4.8399999999999,300.06493324544,0.098895147473663,300.15455082004,621.21855484778
4.8499999999999,300.06827612785,0.089543442223103,300.16627939657,605.27513054729
4.8599999999999,300.07146877531,0.081283444828466,300.17532325502,570.86395647589
4.8699999999999,300.07431163031,0.07177022060414,300.18111654413,520.14577125142
4.8799999999999,300.07662711653,0.061153713162635,300.18329739482,456.30521216364
4.8899999999999,300.07827078004,0.054537977541427,300.18173062562,383.35075133588
4.8999999999999,300.07914034969,0.048405554153978,300.17651620943,305.8628779521
4.9099999999999,300.07918214758,0.044627349253326,300.16910561923,228.70634834778
4.9199999999999,300.07839444703,0.040324388039569,300.15967509347,156.72458336025
4.9299999999999,300.07682756729,0.035421314944006,300.14843800766,123.82596905399
4.9399999999999,300.07458069931,0.030413866308763,300.13624324848,107.27616122128
4.9499999999999,300.0717956621,0.027645149346651,300.12465043607,88.813653265296
4.9599999999999,300.06864798231,0.02497864811031,300.11435001732,69.596753963849
4.9699999999999,300.06533585749,0.023064683011226,300.10534214556,50.830904624502
4.9799999999999,300.06206769674,0.020829053166378,300.09755545956,33.692970235083
4.9899999999999,300.05904902168,0.01830689847017,300.09089073963,74.437621299826
4.9999999999999,300.05646955084,0.016312684755509,300.08534061807,132.00327276601
